,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
994,0,0,0,0,0,0
995,0,0,0,0,0,0
996,1,9,8,0,0,0
997,8,11,102,0,0,0
998,1,9,49,31,0,0
999,3,49,127,106,38,0
1000,11,64,153,0,0,0
1001,4,75,154,0,0,0
1002,0,0,0,0,0,0
1003,0,0,0,0,0,0
1004,3,3,2,2,0,0
1005,3,3,2,2,0,0
1006,0,0,0,0,0,0
1007,8,11,10,0,0,0
1008,0,0,0,0,0,0
1009,1,1,0,0,0,0
1010,0,0,0,0,0,0
1011,1,1,0,0,0,0
1012,9,13,155,0,0,0
1013,0,0,0,0,0,0
1014,0,0,0,0,0,0
1015,0,0,0,0,0,0
1016,1,1,0,0,0,0
1017,12,30,37,20,48,0
1018,3,49,127,106,38,0
1019,1,1,0,0,0,0
1020,9,31,39,22,0,0
1021,0,0,0,0,0,0
1022,0,0,0,0,0,0
1023,0,0,0,0,0,0
1024,0,0,0,0,0,0
1025,15,46,156,0,0,0
1026,4,38,58,40,0,0
1027,0,0,0,0,0,0
1028,0,0,0,0,0,0
1029,4,14,13,46,0,0
1030,0,0,0,0,0,0
1031,0,0,0,0,0,0
1032,0,0,0,0,0,0
1033,3,3,2,5,31,0
1034,0,0,0,0,0,0
1035,8,11,135,116,0,0
1036,1,9,157,0,0,0
1037,12,30,37,65,49,0
1038,4,14,158,128,0,0
1039,0,0,0,0,0,0
1040,1,9,66,0,0,0
1041,4,38,48,30,0,0
1042,13,35,42,0,0,0
1043,0,0,0,0,0,0
1044,1,9,53,129,0,0
1045,10,25,45,88,0,0
1046,0,0,0,0,0,0
1047,0,0,0,0,0,0
1048,0,0,0,0,0,0
1049,1,1,0,0,0,0
1050,0,0,0,0,0,0
1051,1,1,0,0,0,0
1052,6,21,0,0,0,0
1053,0,0,0,0,0,0
1054,0,0,0,0,0,0
1055,6,76,0,0,0,0
1056,1,17,159,0,0,0
1057,0,0,0,0,0,0
1058,1,1,0,0,0,0
1059,0,0,0,0,0,0
1060,0,0,0,0,0,0
1061,0,0,0,0,0,0
1062,0,0,0,0,0,0
1063,0,0,0,0,0,0
1064,0,0,0,0,0,0
1065,8,34,41,23,0,0
1066,0,0,0,0,0,0
1067,4,38,48,30,0,0
1068,3,8,7,0,0,0
1069,0,0,0,0,0,0
1070,0,0,0,0,0,0
1071,8,11,160,0,0,0
1072,8,24,23,0,0,0
1073,4,14,13,130,0,0
1074,0,0,0,0,0,0
1075,9,13,161,0,0,0
1076,0,0,0,0,0,0
1077,0,0,0,0,0,0
1078,0,0,0,0,0,0
1079,9,31,54,42,0,0
1080,1,23,22,0,0,0
1081,1,9,14,0,0,0
1082,1,9,8,0,0,0
1083,11,64,162,0,0,0
1084,1,9,8,0,0,0
1085,1,1,0,0,0,0
1086,0,0,0,0,0,0
1087,0,0,0,0,0,0
1088,0,0,0,0,0,0
1089,4,42,63,73,0,0
1090,4,14,13,46,0,0
1091,0,0,0,0,0,0
1092,5,39,51,0,0,0
1093,0,0,0,0,0,0
1094,0,0,0,0,0,0
1095,0,0,0,0,0,0
1096,5,39,62,0,0,0
1097,3,12,67,54,14,0
1098,1,23,22,0,0,0
1099,0,0,0,0,0,0
1100,0,0,0,0,0,0
1101,0,0,0,0,0,0
1102,1,1,0,0,0,0
1103,8,11,118,0,0,0
1104,3,8,57,0,0,0
1105,0,0,0,0,0,0
1106,4,14,59,41,41,0
1107,8,24,23,0,0,0
1108,0,0,0,0,0,0
1109,0,0,0,0,0,0
1110,0,0,0,0,0,0
1111,8,63,163,0,0,0
1112,0,0,0,0,0,0
1113,1,9,65,131,0,0
1114,3,12,67,132,0,0
1115,3,3,2,2,0,0
1116,9,31,164,0,0,0
1117,0,0,0,0,0,0
1118,4,42,63,73,0,0
1119,0,0,0,0,0,0
1120,3,3,2,5,1,0
1121,0,0,0,0,0,0
1122,8,11,28,0,0,0
1123,1,1,0,0,0,0
1124,4,48,165,0,0,0
1125,0,0,0,0,0,0
1126,1,1,0,0,0,0
1127,8,15,15,0,0,0
1128,5,6,5,0,0,0
1129,1,9,53,86,0,0
1130,2,2,1,15,50,0
1131,0,0,0,0,0,0
1132,14,41,166,133,0,0
1133,0,0,0,0,0,0
1134,4,14,13,134,0,0
1135,0,0,0,0,0,0
1136,0,0,0,0,0,0
1137,0,0,0,0,0,0
1138,11,77,167,0,0,0
1139,0,0,0,0,0,0
1140,0,0,0,0,0,0
1141,0,0,0,0,0,0
1142,0,0,0,0,0,0
1143,0,0,0,0,0,0
1144,0,0,0,0,0,0
1145,0,0,0,0,0,0
1146,0,0,0,0,0,0
1147,4,42,63,73,0,0
1148,0,0,0,0,0,0
1149,11,66,168,0,0,0
1150,0,0,0,0,0,0
1151,0,0,0,0,0,0
1152,0,0,0,0,0,0
1153,0,0,0,0,0,0
1154,1,17,169,0,0,0
1155,8,11,135,135,0,0
1156,0,0,0,0,0,0
1157,1,29,34,0,0,0
1158,6,74,0,0,0,0
1159,6,74,0,0,0,0
1160,3,8,7,0,0,0
1161,0,0,0,0,0,0
1162,0,0,0,0,0,0
1163,0,0,0,0,0,0
1164,0,0,0,0,0,0
1165,0,0,0,0,0,0
1166,3,78,0,0,0,0
1167,0,0,0,0,0,0
1168,4,79,170,136,0,0
1169,3,3,2,2,0,0
1170,0,0,0,0,0,0
1171,0,0,0,0,0,0
1172,0,0,0,0,0,0
1173,0,0,0,0,0,0
1174,0,0,0,0,0,0
1175,0,0,0,0,0,0
1176,2,2,20,0,0,0
1177,3,12,105,108,0,0
1178,11,64,171,0,0,0
1179,2,20,19,137,0,0
1180,6,21,0,0,0,0
1181,4,5,72,126,0,0
1182,8,15,15,0,0,0
1183,0,0,0,0,0,0
1184,3,3,2,2,0,0
1185,3,49,127,106,38,0
1186,3,12,78,60,0,0
1187,3,8,77,0,0,0
1188,12,30,130,138,0,0
1189,8,37,0,0,0,0
1190,0,0,0,0,0,0
1191,0,0,0,0,0,0
1192,0,0,0,0,0,0
1193,1,9,53,118,0,0
1194,3,16,16,0,0,0
1195,4,47,110,0,0,0
1196,2,2,47,91,0,0
1197,9,13,12,0,0,0
1198,4,42,63,139,0,0
1199,0,0,0,0,0,0
1200,6,80,0,0,0,0
1201,8,24,23,0,0,0
1202,1,81,172,0,0,0
1203,5,45,173,0,0,0
1204,4,42,174,140,0,0
1205,0,0,0,0,0,0
1206,3,12,67,54,28,0
1207,4,14,13,25,0,0
1208,0,0,0,0,0,0
1209,2,2,70,57,0,0
1210,8,11,10,0,0,0
1211,1,9,66,0,0,0
1212,0,0,0,0,0,0
1213,4,28,175,141,0,0
1214,0,0,0,0,0,0
1215,2,2,9,142,0,0
1216,0,0,0,0,0,0
1217,1,9,14,0,0,0
1218,3,18,18,26,0,0
1219,0,0,0,0,0,0
1220,0,0,0,0,0,0
1221,1,9,49,31,0,0
1222,4,5,79,61,0,0
1223,9,31,54,143,0,0
1224,0,0,0,0,0,0
1225,11,27,134,0,0,0
1226,0,0,0,0,0,0
1227,0,0,0,0,0,0
1228,3,12,67,84,51,0
1229,0,0,0,0,0,0
1230,4,5,125,0,0,0
1231,0,0,0,0,0,0
1232,6,21,0,0,0,0
1233,1,1,0,0,0,0
1234,0,0,0,0,0,0
1235,2,2,1,144,52,5
1236,1,23,22,0,0,0
1237,1,1,0,0,0,0
1238,4,14,13,145,0,0
1239,17,65,176,146,53,0
1240,0,0,0,0,0,0
1241,1,1,0,0,0,0
1242,1,9,66,0,0,0
1243,1,9,66,0,0,0
1244,3,3,2,5,1,0
1245,1,9,53,86,0,0
1246,1,9,157,0,0,0
1247,0,0,0,0,0,0
1248,0,0,0,0,0,0
1249,0,0,0,0,0,0
1250,0,0,0,0,0,0
1251,3,16,32,0,0,0
1252,0,0,0,0,0,0
1253,1,9,66,0,0,0
1254,0,0,0,0,0,0
1255,8,36,44,0,0,0
1256,0,0,0,0,0,0
1257,0,0,0,0,0,0
1258,0,0,0,0,0,0
1259,1,1,0,0,0,0
1260,4,42,63,139,0,0
1261,3,18,18,26,0,0
1262,0,0,0,0,0,0
1263,2,2,1,98,0,0
1264,0,0,0,0,0,0
1265,5,45,177,0,0,0
1266,4,14,13,11,0,0
1267,0,0,0,0,0,0
1268,1,9,73,0,0,0
1269,0,0,0,0,0,0
1270,0,0,0,0,0,0
1271,0,0,0,0,0,0
1272,0,0,0,0,0,0
1273,0,0,0,0,0,0
1274,0,0,0,0,0,0
1275,0,0,0,0,0,0
1276,9,31,54,36,0,0
1277,14,82,178,147,54,6
1278,6,74,0,0,0,0
1279,0,0,0,0,0,0
1280,1,9,65,148,0,0
1281,0,0,0,0,0,0
1282,0,0,0,0,0,0
1283,0,0,0,0,0,0
1284,9,31,54,50,0,0
1285,3,3,2,2,0,0
1286,0,0,0,0,0,0
1287,0,0,0,0,0,0
1288,0,0,0,0,0,0
1289,1,1,0,0,0,0
1290,0,0,0,0,0,0
1291,0,0,0,0,0,0
1292,4,47,74,149,0,0
1293,1,29,179,0,0,0
1294,5,59,107,0,0,0
1295,0,0,0,0,0,0
1296,1,1,0,0,0,0
1297,1,1,0,0,0,0
1298,3,49,127,106,38,0
1299,0,0,0,0,0,0
1300,0,0,0,0,0,0
1301,0,0,0,0,0,0
1302,1,29,34,0,0,0
1303,0,0,0,0,0,0
1304,0,0,0,0,0,0
1305,0,0,0,0,0,0
1306,6,21,0,0,0,0
1307,6,21,0,0,0,0
1308,6,74,0,0,0,0
1309,0,0,0,0,0,0
1310,1,17,143,0,0,0
1311,3,8,7,0,0,0
1312,2,20,19,137,0,0
1313,0,0,0,0,0,0
1314,0,0,0,0,0,0
1315,11,64,180,150,0,0
1316,4,4,3,0,0,0
1317,1,1,0,0,0,0
1318,0,0,0,0,0,0
1319,2,2,47,27,0,0
1320,6,83,0,0,0,0
1321,4,28,181,0,0,0
1322,3,3,2,2,0,0
1323,1,1,0,0,0,0
1324,6,74,0,0,0,0
1325,1,1,0,0,0,0
1326,4,42,63,139,0,0
1327,0,0,0,0,0,0
1328,5,40,182,0,0,0
1329,0,0,0,0,0,0
1330,0,0,0,0,0,0
1331,8,24,23,0,0,0
1332,0,0,0,0,0,0
1333,0,0,0,0,0,0
1334,0,0,0,0,0,0
1335,0,0,0,0,0,0
1336,1,9,49,31,0,0
1337,10,25,45,51,12,1
1338,0,0,0,0,0,0
1339,1,1,0,0,0,0
1340,0,0,0,0,0,0
1341,0,0,0,0,0,0
1342,0,0,0,0,0,0
1343,0,0,0,0,0,0
1344,0,0,0,0,0,0
1345,0,0,0,0,0,0
1346,0,0,0,0,0,0
1347,14,82,178,151,55,7
1348,0,0,0,0,0,0
1349,6,21,0,0,0,0
1350,3,3,2,2,0,0
1351,0,0,0,0,0,0
1352,0,0,0,0,0,0
1353,0,0,0,0,0,0
1354,1,1,0,0,0,0
1355,0,0,0,0,0,0
1356,11,27,183,0,0,0
1357,8,37,0,0,0,0
1358,6,21,0,0,0,0
1359,0,0,0,0,0,0
1360,8,15,117,0,0,0
1361,0,0,0,0,0,0
1362,0,0,0,0,0,0
1363,0,0,0,0,0,0
1364,14,82,184,152,0,0
1365,4,14,13,79,0,0
1366,4,5,82,0,0,0
1367,2,2,1,75,46,8
1368,3,8,77,0,0,0
1369,0,0,0,0,0,0
1370,0,0,0,0,0,0
1371,0,0,0,0,0,0
1372,8,11,102,0,0,0
1373,1,9,185,153,56,0
1374,10,25,24,53,13,0
1375,0,0,0,0,0,0
1376,11,27,100,82,0,0
1377,2,2,47,27,0,0
1378,3,3,2,2,0,0
1379,0,0,0,0,0,0
1380,4,48,186,0,0,0
1381,3,12,67,84,43,0
1382,8,84,187,0,0,0
1383,1,9,188,154,0,0
1384,0,0,0,0,0,0
1385,11,27,189,0,0,0
1386,4,48,190,0,0,0
1387,3,3,2,2,0,0
1388,0,0,0,0,0,0
1389,1,9,73,0,0,0
1390,3,12,11,4,0,0
1391,12,85,191,155,0,0
1392,14,41,166,156,0,0
1393,0,0,0,0,0,0
1394,3,3,2,2,0,0
1395,8,84,187,0,0,0
1396,1,1,0,0,0,0
1397,0,0,0,0,0,0
1398,0,0,0,0,0,0
1399,0,0,0,0,0,0
1400,0,0,0,0,0,0
1401,3,3,2,2,0,0
1402,8,34,106,0,0,0
1403,13,61,109,0,0,0
1404,1,17,192,0,0,0
1405,0,0,0,0,0,0
1406,2,2,1,9,15,0
1407,0,0,0,0,0,0
1408,0,0,0,0,0,0
1409,0,0,0,0,0,0
1410,0,0,0,0,0,0
1411,0,0,0,0,0,0
1412,0,0,0,0,0,0
1413,8,11,135,135,0,0
1414,12,30,37,96,0,0
1415,0,0,0,0,0,0
1416,0,0,0,0,0,0
1417,0,0,0,0,0,0
1418,3,3,2,2,0,0
1419,0,0,0,0,0,0
1420,4,5,79,61,0,0
1421,0,0,0,0,0,0
1422,0,0,0,0,0,0
1423,0,0,0,0,0,0
1424,0,0,0,0,0,0
1425,0,0,0,0,0,0
1426,2,2,1,9,8,0
1427,8,37,0,0,0,0
1428,0,0,0,0,0,0
1429,4,5,26,48,0,0
1430,0,0,0,0,0,0
1431,3,3,2,2,0,0
1432,1,1,0,0,0,0
1433,0,0,0,0,0,0
1434,0,0,0,0,0,0
1435,3,8,7,0,0,0
1436,4,38,144,157,0,0
1437,0,0,0,0,0,0
1438,0,0,0,0,0,0
1439,3,8,57,0,0,0
1440,0,0,0,0,0,0
1441,2,2,1,75,46,9
1442,0,0,0,0,0,0
1443,1,1,0,0,0,0
1444,0,0,0,0,0,0
1445,0,0,0,0,0,0
1446,4,42,63,73,0,0
1447,3,12,67,54,14,0
1448,0,0,0,0,0,0
1449,0,0,0,0,0,0
1450,4,14,13,11,0,0
1451,1,9,8,0,0,0
1452,4,14,116,99,0,0
1453,12,30,37,96,0,0
1454,0,0,0,0,0,0
1455,2,20,193,0,0,0
1456,9,31,54,36,0,0
1457,4,38,48,158,0,0
1458,0,0,0,0,0,0
1459,0,0,0,0,0,0
1460,2,2,1,98,0,0
1461,2,2,20,0,0,0
1462,4,38,58,159,57,0
1463,3,49,127,106,38,0
1464,0,0,0,0,0,0
1465,1,1,0,0,0,0
1466,0,0,0,0,0,0
1467,0,0,0,0,0,0
1468,0,0,0,0,0,0
1469,9,31,54,36,0,0
1470,0,0,0,0,0,0
1471,0,0,0,0,0,0
1472,0,0,0,0,0,0
1473,12,30,37,107,0,0
1474,4,14,13,11,0,0
1475,4,28,33,18,0,0
1476,0,0,0,0,0,0
1477,4,5,79,160,0,0
1478,0,0,0,0,0,0
1479,8,34,93,0,0,0
1480,0,0,0,0,0,0
1481,0,0,0,0,0,0
1482,1,9,14,0,0,0
1483,0,0,0,0,0,0
1484,4,47,110,0,0,0
1485,0,0,0,0,0,0
1486,2,20,19,137,0,0
1487,8,37,0,0,0,0
1488,8,24,46,0,0,0
1489,2,2,1,98,0,0
1490,0,0,0,0,0,0
1491,1,9,55,161,0,0
1492,0,0,0,0,0,0
1493,0,0,0,0,0,0
1494,4,26,152,127,0,0
1495,0,0,0,0,0,0
1496,0,0,0,0,0,0
1497,14,82,184,152,0,0
1498,0,0,0,0,0,0
1499,0,0,0,0,0,0
1500,0,0,0,0,0,0
1501,0,0,0,0,0,0
1502,8,34,106,0,0,0
1503,5,40,182,0,0,0
1504,2,2,9,32,0,0
1505,0,0,0,0,0,0
1506,1,1,0,0,0,0
1507,1,29,34,0,0,0
1508,0,0,0,0,0,0
1509,0,0,0,0,0,0
1510,8,11,28,0,0,0
1511,0,0,0,0,0,0
1512,10,25,45,51,58,0
1513,2,20,142,121,0,0
1514,0,0,0,0,0,0
1515,4,14,13,63,0,0
1516,6,21,0,0,0,0
1517,2,2,1,98,0,0
1518,0,0,0,0,0,0
1519,0,0,0,0,0,0
1520,0,0,0,0,0,0
1521,3,78,0,0,0,0
1522,0,0,0,0,0,0
1523,0,0,0,0,0,0
1524,1,9,65,113,0,0
1525,2,2,1,75,20,10
1526,4,42,63,162,0,0
1527,0,0,0,0,0,0
1528,10,25,45,51,12,1
1529,4,38,48,163,0,0
1530,4,5,26,48,0,0
1531,8,34,194,0,0,0
1532,5,59,107,0,0,0
1533,1,17,143,0,0,0
1534,0,0,0,0,0,0
1535,0,0,0,0,0,0
1536,0,0,0,0,0,0
1537,1,23,22,0,0,0
1538,1,1,0,0,0,0
1539,0,0,0,0,0,0
1540,4,14,59,41,41,0
1541,0,0,0,0,0,0
1542,4,42,63,73,0,0
1543,0,0,0,0,0,0
1544,0,0,0,0,0,0
1545,0,0,0,0,0,0
1546,0,0,0,0,0,0
1547,9,31,54,36,0,0
1548,0,0,0,0,0,0
1549,1,1,0,0,0,0
1550,4,14,158,164,59,0
1551,0,0,0,0,0,0
1552,1,9,8,0,0,0
1553,0,0,0,0,0,0
1554,3,3,195,165,0,0
1555,0,0,0,0,0,0
1556,4,75,196,0,0,0
1557,1,29,197,0,0,0
1558,2,2,1,98,0,0
1559,1,29,179,0,0,0
1560,0,0,0,0,0,0
1561,0,0,0,0,0,0
1562,0,0,0,0,0,0
1563,3,3,2,5,1,0
1564,0,0,0,0,0,0
1565,0,0,0,0,0,0
1566,5,40,52,34,0,0
1567,0,0,0,0,0,0
1568,4,28,175,141,0,0
1569,0,0,0,0,0,0
1570,0,0,0,0,0,0
1571,4,14,59,166,60,0
1572,0,0,0,0,0,0
1573,0,0,0,0,0,0
1574,0,0,0,0,0,0
1575,0,0,0,0,0,0
1576,0,0,0,0,0,0
1577,0,0,0,0,0,0
1578,8,15,15,0,0,0
1579,3,49,87,0,0,0
1580,0,0,0,0,0,0
1581,0,0,0,0,0,0
1582,0,0,0,0,0,0
1583,6,21,0,0,0,0
1584,0,0,0,0,0,0
1585,6,74,0,0,0,0
1586,0,0,0,0,0,0
1587,1,9,49,31,0,0
1588,0,0,0,0,0,0
1589,0,0,0,0,0,0
1590,13,35,42,0,0,0
1591,4,14,158,167,61,0
1592,8,37,0,0,0,0
1593,3,12,67,54,62,0
1594,0,0,0,0,0,0
1595,9,31,89,168,0,0
1596,0,0,0,0,0,0
1597,11,27,134,0,0,0
1598,0,0,0,0,0,0
1599,0,0,0,0,0,0
1600,0,0,0,0,0,0
1601,13,86,198,169,0,0
1602,0,0,0,0,0,0
1603,0,0,0,0,0,0
1604,6,19,0,0,0,0
1605,3,3,2,2,0,0
1606,0,0,0,0,0,0
1607,0,0,0,0,0,0
1608,3,3,2,2,0,0
1609,1,9,49,31,0,0
1610,0,0,0,0,0,0
1611,0,0,0,0,0,0
1612,11,27,134,0,0,0
1613,5,39,62,0,0,0
1614,0,0,0,0,0,0
1615,0,0,0,0,0,0
1616,0,0,0,0,0,0
1617,9,31,54,36,0,0
1618,3,12,67,54,62,0
1619,5,39,62,0,0,0
1620,0,0,0,0,0,0
1621,4,14,38,170,0,0
1622,1,1,0,0,0,0
1623,0,0,0,0,0,0
1624,0,0,0,0,0,0
1625,0,0,0,0,0,0
1626,0,0,0,0,0,0
1627,6,21,0,0,0,0
1628,0,0,0,0,0,0
1629,0,0,0,0,0,0
1630,0,0,0,0,0,0
1631,1,1,0,0,0,0
1632,0,0,0,0,0,0
1633,0,0,0,0,0,0
1634,3,78,0,0,0,0
1635,0,0,0,0,0,0
1636,0,0,0,0,0,0
1637,0,0,0,0,0,0
1638,0,0,0,0,0,0
1639,0,0,0,0,0,0
1640,0,0,0,0,0,0
1641,9,31,199,171,0,0
1642,0,0,0,0,0,0
1643,4,28,76,0,0,0
1644,0,0,0,0,0,0
1645,3,8,77,0,0,0
1646,4,5,200,0,0,0
1647,3,18,25,104,0,0
1648,0,0,0,0,0,0
1649,11,87,201,0,0,0
1650,0,0,0,0,0,0
1651,0,0,0,0,0,0
1652,5,39,51,0,0,0
1653,0,0,0,0,0,0
1654,0,0,0,0,0,0
1655,3,3,2,2,0,0
1656,0,0,0,0,0,0
1657,2,20,202,0,0,0
1658,0,0,0,0,0,0
1659,0,0,0,0,0,0
1660,0,0,0,0,0,0
1661,4,42,203,172,0,0
1662,4,14,59,41,35,0
1663,0,0,0,0,0,0
1664,15,46,204,173,0,0
1665,3,49,127,106,38,0
1666,0,0,0,0,0,0
1667,0,0,0,0,0,0
1668,4,14,13,112,0,0
1669,0,0,0,0,0,0
1670,0,0,0,0,0,0
1671,0,0,0,0,0,0
1672,9,31,89,174,0,0
1673,12,30,37,96,0,0
1674,0,0,0,0,0,0
1675,1,29,34,0,0,0
1676,0,0,0,0,0,0
1677,0,0,0,0,0,0
1678,0,0,0,0,0,0
1679,4,38,48,92,0,0
1680,4,26,29,175,0,0
1681,0,0,0,0,0,0
1682,0,0,0,0,0,0
1683,0,0,0,0,0,0
1684,0,0,0,0,0,0
1685,4,14,13,176,0,0
1686,0,0,0,0,0,0
1687,11,27,124,177,0,0
1688,12,30,37,28,36,0
1689,4,14,59,41,34,0
1690,0,0,0,0,0,0
1691,0,0,0,0,0,0
1692,0,0,0,0,0,0
1693,1,1,0,0,0,0
1694,0,0,0,0,0,0
1695,4,14,116,178,0,0
1696,0,0,0,0,0,0
1697,0,0,0,0,0,0
1698,10,25,45,51,12,1
1699,11,88,205,0,0,0
1700,0,0,0,0,0,0
1701,0,0,0,0,0,0
1702,5,53,104,0,0,0
1703,1,9,14,0,0,0
1704,1,1,0,0,0,0
1705,0,0,0,0,0,0
1706,0,0,0,0,0,0
1707,0,0,0,0,0,0
1708,0,0,0,0,0,0
1709,8,34,106,0,0,0
1710,0,0,0,0,0,0
1711,0,0,0,0,0,0
1712,8,24,206,0,0,0
1713,0,0,0,0,0,0
1714,3,3,2,2,0,0
1715,0,0,0,0,0,0
1716,0,0,0,0,0,0
1717,1,17,17,0,0,0
1718,0,0,0,0,0,0
1719,1,29,207,0,0,0
1720,3,3,2,2,0,0
1721,0,0,0,0,0,0
1722,2,2,70,57,0,0
1723,8,36,44,0,0,0
1724,11,89,208,0,0,0
1725,6,74,0,0,0,0
1726,2,20,19,137,0,0
1727,8,24,46,0,0,0
1728,0,0,0,0,0,0
1729,2,2,1,15,5,0
1730,8,24,46,0,0,0
1731,3,3,2,2,0,0
1732,0,0,0,0,0,0
1733,8,11,102,0,0,0
1734,1,17,140,0,0,0
1735,0,0,0,0,0,0
1736,0,0,0,0,0,0
1737,7,10,0,0,0,0
1738,0,0,0,0,0,0
1739,4,14,13,179,0,0
1740,0,0,0,0,0,0
1741,1,1,0,0,0,0
1742,0,0,0,0,0,0
1743,0,0,0,0,0,0
1744,1,1,0,0,0,0
1745,1,9,49,31,0,0
1746,0,0,0,0,0,0
1747,0,0,0,0,0,0
1748,0,0,0,0,0,0
1749,3,12,105,108,0,0
1750,5,40,209,0,0,0
1751,0,0,0,0,0,0
1752,0,0,0,0,0,0
1753,9,31,80,180,0,0
1754,5,40,210,0,0,0
1755,10,25,45,181,0,0
1756,0,0,0,0,0,0
1757,0,0,0,0,0,0
1758,0,0,0,0,0,0
1759,0,0,0,0,0,0
1760,0,0,0,0,0,0
1761,10,25,45,51,58,0
1762,4,4,3,0,0,0
1763,2,2,1,1,0,0
1764,8,56,99,0,0,0
1765,0,0,0,0,0,0
1766,4,42,63,182,63,0
1767,0,0,0,0,0,0
1768,0,0,0,0,0,0
1769,8,24,23,0,0,0
1770,0,0,0,0,0,0
1771,3,3,2,5,31,0
1772,4,14,13,6,0,0
1773,0,0,0,0,0,0
1774,0,0,0,0,0,0
1775,2,2,9,32,0,0
1776,8,24,23,0,0,0
1777,0,0,0,0,0,0
1778,4,5,125,0,0,0
1779,0,0,0,0,0,0
1780,1,1,0,0,0,0
1781,5,90,0,0,0,0
1782,0,0,0,0,0,0
1783,0,0,0,0,0,0
1784,4,5,72,126,0,0
1785,0,0,0,0,0,0
1786,0,0,0,0,0,0
1787,0,0,0,0,0,0
1788,0,0,0,0,0,0
1789,10,25,211,183,64,0
1790,3,8,57,0,0,0
1791,0,0,0,0,0,0
1792,0,0,0,0,0,0
1793,0,0,0,0,0,0
1794,1,1,0,0,0,0
1795,5,91,212,0,0,0
1796,1,1,0,0,0,0
1797,1,1,0,0,0,0
1798,8,24,23,0,0,0
1799,0,0,0,0,0,0
1800,8,11,10,0,0,0
1801,3,3,2,2,0,0
1802,0,0,0,0,0,0
1803,3,3,2,2,0,0
1804,1,23,22,0,0,0
1805,1,1,0,0,0,0
1806,0,0,0,0,0,0
1807,0,0,0,0,0,0
1808,4,42,63,73,0,0
1809,4,5,26,48,0,0
1810,6,74,0,0,0,0
1811,1,17,143,0,0,0
1812,2,20,19,137,0,0
1813,4,38,48,92,0,0
1814,0,0,0,0,0,0
1815,5,6,5,0,0,0
1816,11,27,31,184,0,0
1817,5,40,213,0,0,0
1818,0,0,0,0,0,0
1819,8,34,41,23,0,0
1820,3,8,7,0,0,0
1821,0,0,0,0,0,0
1822,4,5,72,126,0,0
1823,1,9,49,31,0,0
1824,0,0,0,0,0,0
1825,17,65,176,146,53,0
1826,1,1,0,0,0,0
1827,2,2,1,144,65,11
1828,0,0,0,0,0,0
1829,3,3,2,2,0,0
1830,0,0,0,0,0,0
1831,0,0,0,0,0,0
1832,0,0,0,0,0,0
1833,1,23,40,0,0,0
1834,0,0,0,0,0,0
1835,1,9,8,0,0,0
1836,0,0,0,0,0,0
1837,1,9,66,0,0,0
1838,0,0,0,0,0,0
1839,0,0,0,0,0,0
1840,0,0,0,0,0,0
1841,15,46,214,185,0,0
1842,1,1,0,0,0,0
1843,2,2,9,32,0,0
1844,4,14,38,186,66,0
1845,0,0,0,0,0,0
1846,0,0,0,0,0,0
1847,0,0,0,0,0,0
1848,0,0,0,0,0,0
1849,0,0,0,0,0,0
1850,11,27,215,0,0,0
1851,0,0,0,0,0,0
1852,0,0,0,0,0,0
1853,1,9,8,0,0,0
1854,4,42,63,73,0,0
1855,0,0,0,0,0,0
1856,4,42,63,139,0,0
1857,2,2,216,187,0,0
1858,3,49,98,0,0,0
1859,2,2,1,9,3,0
1860,6,19,0,0,0,0
1861,0,0,0,0,0,0
1862,1,17,169,0,0,0
1863,0,0,0,0,0,0
1864,4,42,63,73,0,0
1865,0,0,0,0,0,0
1866,0,0,0,0,0,0
1867,0,0,0,0,0,0
1868,8,24,23,0,0,0
1869,12,30,37,65,67,0
1870,0,0,0,0,0,0
1871,0,0,0,0,0,0
1872,1,9,66,0,0,0
1873,0,0,0,0,0,0
1874,0,0,0,0,0,0
1875,3,18,18,26,0,0
1876,0,0,0,0,0,0
1877,0,0,0,0,0,0
1878,1,23,40,0,0,0
1879,1,1,0,0,0,0
1880,0,0,0,0,0,0
1881,0,0,0,0,0,0
1882,6,21,0,0,0,0
1883,1,1,0,0,0,0
1884,0,0,0,0,0,0
1885,4,4,217,0,0,0
1886,0,0,0,0,0,0
1887,12,30,37,65,68,0
1888,2,2,1,9,69,0
1889,1,17,140,0,0,0
1890,4,28,181,0,0,0
1891,12,30,37,65,68,0
1892,12,30,37,65,33,12
1893,4,42,63,73,0,0
1894,0,0,0,0,0,0
1895,0,0,0,0,0,0
1896,17,55,218,188,0,0
1897,4,5,72,126,0,0
1898,0,0,0,0,0,0
1899,11,64,219,0,0,0
1900,6,21,0,0,0,0
1901,0,0,0,0,0,0
1902,0,0,0,0,0,0
1903,12,92,220,189,70,0
1904,3,12,67,84,71,0
1905,0,0,0,0,0,0
1906,0,0,0,0,0,0
1907,3,3,2,5,1,0
1908,4,47,110,0,0,0
1909,1,23,40,0,0,0
1910,3,18,18,26,0,0
1911,0,0,0,0,0,0
1912,0,0,0,0,0,0
1913,4,14,13,109,72,0
1914,0,0,0,0,0,0
1915,0,0,0,0,0,0
1916,4,5,119,0,0,0
1917,0,0,0,0,0,0
1918,0,0,0,0,0,0
1919,1,9,8,0,0,0
1920,3,12,67,190,0,0
1921,1,29,221,191,0,0
1922,0,0,0,0,0,0
1923,2,2,47,91,0,0
1924,2,20,19,137,0,0
